City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
471,Hongjiang,CN,2022-09-06 04:55:48,27.11,109.9956,95.9,21,9,5.77,clear sky
472,Boguchany,RU,2022-09-06 04:55:49,58.3814,97.4531,52.56,72,96,10.33,light rain
473,Bitung,ID,2022-09-06 04:55:49,1.4451,125.1824,85.05,69,93,6.26,overcast clouds
474,Juneau,US,2022-09-06 04:55:49,58.3019,-134.4197,52.21,99,100,3.11,overcast clouds
475,Kempele,FI,2022-09-06 04:55:50,64.9131,25.5034,48.22,81,0,11.5,clear sky
476,Zhifang,CN,2022-09-06 04:55:50,30.35,114.3167,91.38,29,9,3.4,clear sky
477,Agadez,NE,2022-09-06 04:55:50,19.75,10.25,86.11,21,2,16.22,clear sky
478,Galich,RU,2022-09-06 04:55:50,58.3797,42.3475,43.38,82,100,5.35,overcast clouds
479,Sobolevo,RU,2022-09-06 04:55:51,54.4299,31.8996,41.68,85,38,8.59,scattered clouds
480,Hanyang,CN,2022-09-06 04:55:51,32.1371,105.5126,80.85,53,93,2.98,overcast clouds
481,Labuan,MY,2022-09-06 04:55:51,5.2767,115.2417,77.36,94,40,3.44,scattered clouds
482,Hearst,CA,2022-09-06 04:55:52,49.6835,-83.6665,50.25,62,39,5.48,scattered clouds
483,Grenville,GD,2022-09-06 04:55:52,12.1167,-61.6167,80.65,75,95,10.07,overcast clouds
484,Half Moon Bay,US,2022-09-06 04:55:52,37.4636,-122.4286,89.29,67,0,5.75,clear sky
485,Shu,KZ,2022-09-06 04:55:52,43.5983,73.7614,88.81,12,0,2.98,clear sky
486,Oltu,TR,2022-09-06 04:55:53,40.5498,42.0013,59.86,83,100,4.81,overcast clouds
487,Filiatra,GR,2022-09-06 04:55:53,37.15,21.5833,73.69,52,0,6.44,clear sky
488,Roald,NO,2022-09-06 04:55:53,62.5833,6.1333,55.33,93,0,8.05,clear sky
489,Westport,US,2022-09-06 04:51:03,41.1415,-73.3579,76.08,94,100,10.0,overcast clouds
490,Kushiro,JP,2022-09-06 04:55:54,42.975,144.3747,70.75,88,75,16.11,light rain
491,Aleksandrov Gay,RU,2022-09-06 04:55:54,50.147,48.5704,56.79,39,43,9.01,scattered clouds
492,Boralday,KZ,2022-09-06 04:55:54,43.3578,76.8594,87.66,18,75,2.24,broken clouds
493,Erzin,TR,2022-09-06 04:55:54,36.9559,36.2,78.49,79,29,3.15,scattered clouds
494,Amurrio,ES,2022-09-06 04:55:55,43.05,-3.0,67.14,80,2,6.55,clear sky
495,Myaundzha,RU,2022-09-06 04:55:55,63.0494,147.1858,55.36,34,40,10.25,scattered clouds
496,Rio Gallegos,AR,2022-09-06 04:55:55,-51.6226,-69.2181,35.65,60,0,20.71,clear sky
497,Bonavista,CA,2022-09-06 04:55:56,48.6499,-53.1147,58.5,91,100,12.03,overcast clouds
498,Venado Tuerto,AR,2022-09-06 04:55:56,-33.7456,-61.9688,49.77,58,0,9.15,clear sky
499,Nazare,BR,2022-09-06 04:55:56,-13.035,-39.0144,63.93,97,20,3.29,few clouds
500,Aswan,EG,2022-09-06 04:55:56,24.0934,32.907,85.3,37,0,4.61,clear sky
501,Waingapu,ID,2022-09-06 04:55:57,-9.6567,120.2641,84.76,64,97,13.78,overcast clouds
502,Fare,PF,2022-09-06 04:55:57,-16.7,-151.0167,78.37,76,2,17.56,clear sky
503,Tiznit,MA,2022-09-06 04:55:57,29.5833,-9.5,68.45,62,19,0.47,few clouds
504,Teeli,RU,2022-09-06 04:55:58,51.0333,90.2333,76.1,29,90,3.11,overcast clouds
505,Meulaboh,ID,2022-09-06 04:55:58,4.1363,96.1285,83.73,65,100,2.8,moderate rain
506,Malayal,PH,2022-09-06 04:55:58,7.208,121.942,84.0,74,74,4.05,broken clouds
507,Jaicos,BR,2022-09-06 04:56:58,-7.3592,-41.1378,73.11,54,8,11.97,clear sky
508,Ostersund,SE,2022-09-06 04:52:32,63.1792,14.6357,43.25,100,0,8.05,clear sky
509,San Cristobal,VE,2022-09-06 04:56:59,7.7669,-72.225,73.58,91,95,2.84,overcast clouds
510,Lakota,CI,2022-09-06 04:56:59,5.8528,-5.6883,70.93,99,100,2.21,overcast clouds
511,Nichinan,JP,2022-09-06 04:56:59,31.6,131.3667,85.68,73,100,15.28,overcast clouds
512,Grand-Santi,GF,2022-09-06 04:57:00,4.25,-54.3833,71.73,99,86,2.3,overcast clouds
513,Koslan,RU,2022-09-06 04:57:00,63.4564,48.8989,44.28,91,100,5.32,overcast clouds
514,Garmsar,IR,2022-09-06 04:57:00,35.2182,52.3409,84.15,17,0,6.17,clear sky
515,Manzhouli,CN,2022-09-06 04:57:01,49.6,117.4333,54.3,59,99,5.17,overcast clouds
516,Mongagua,BR,2022-09-06 04:57:01,-24.0931,-46.6208,64.65,91,98,9.42,overcast clouds
517,Nisia Floresta,BR,2022-09-06 04:57:01,-6.0911,-35.2086,75.58,92,57,9.01,broken clouds
518,Mutoko,ZW,2022-09-06 04:57:02,-17.397,32.2268,57.69,48,0,3.24,clear sky
519,Marawi,PH,2022-09-06 04:57:02,7.9986,124.2928,76.69,81,96,1.14,overcast clouds
520,Lahaina,US,2022-09-06 04:56:02,20.8783,-156.6825,79.84,92,12,10.31,few clouds
521,Sakaiminato,JP,2022-09-06 04:57:02,35.55,133.2333,71.58,88,75,47.18,heavy intensity shower rain
522,Mattru,SL,2022-09-06 04:57:03,7.6244,-11.8332,73.18,98,100,1.61,light rain
523,Omaruru,NA,2022-09-06 04:57:03,-21.4333,15.9333,58.19,16,0,4.23,clear sky
524,Sidvokodvo,SZ,2022-09-06 04:57:03,-26.6282,31.4202,62.26,77,73,5.1,broken clouds
525,Guozhen,CN,2022-09-06 04:57:04,34.3659,107.359,88.36,30,95,3.67,overcast clouds
526,Sawai Madhopur,IN,2022-09-06 04:57:04,25.9833,76.3667,87.58,50,0,4.43,clear sky
527,Anloga,GH,2022-09-06 04:57:04,5.7947,0.8973,75.45,88,22,7.83,few clouds
528,Kailua,US,2022-09-06 04:57:04,21.4022,-157.7394,82.02,85,26,16.49,light rain
529,Raga,SS,2022-09-06 04:57:05,8.4596,25.678,69.17,97,44,3.78,scattered clouds
530,Manono,CD,2022-09-06 04:57:05,-7.3,27.4167,76.66,38,5,3.36,clear sky
531,Sacramento,US,2022-09-06 04:55:23,38.4666,-121.3177,96.49,29,0,6.91,clear sky
532,Cascais,PT,2022-09-06 04:57:05,38.6979,-9.4215,70.5,77,35,13.0,scattered clouds
533,El Quetzal,GT,2022-09-06 04:57:06,14.7667,-91.8167,71.76,92,100,4.79,overcast clouds
534,Chacarita,CR,2022-09-06 04:57:06,9.9829,-84.7723,76.06,84,100,2.35,overcast clouds
535,Sulangan,PH,2022-09-06 04:57:06,11.1373,123.7228,82.8,71,98,1.77,overcast clouds
536,Savonlinna,FI,2022-09-06 04:57:07,61.8699,28.88,44.65,87,0,4.61,clear sky
537,Cururupu,BR,2022-09-06 04:57:07,-1.8283,-44.8683,75.49,90,15,4.21,few clouds
538,Tiarei,PF,2022-09-06 04:57:07,-17.5333,-149.3333,80.62,80,8,18.45,clear sky
539,Xining,CN,2022-09-06 04:56:19,36.6167,101.7667,65.08,38,0,3.11,clear sky
540,Pangkalanbuun,ID,2022-09-06 04:57:08,-2.6833,111.6167,90.07,51,86,3.78,overcast clouds
541,Fairbanks,US,2022-09-06 04:57:08,64.8378,-147.7164,55.6,72,17,2.42,few clouds
542,Villazon,BO,2022-09-06 04:57:08,-22.0866,-65.5942,30.72,54,0,4.72,clear sky
543,Biryukove,UA,2022-09-06 04:57:08,47.9563,39.7384,53.42,61,32,9.26,scattered clouds
544,Torrox,ES,2022-09-06 04:57:09,36.7579,-3.9523,75.85,44,54,7.49,broken clouds
545,Luanda,AO,2022-09-06 04:52:35,-8.8368,13.2343,69.8,88,75,3.44,broken clouds
546,Port-Cartier,CA,2022-09-06 04:57:09,50.0334,-66.8654,49.68,60,8,2.93,clear sky
547,Honningsvag,NO,2022-09-06 04:57:09,70.9821,25.9704,44.35,70,75,17.27,broken clouds
548,Novoagansk,RU,2022-09-06 04:57:10,61.9449,76.6625,46.09,70,100,7.23,overcast clouds
549,Santa Catarina De Tepehuanes,MX,2022-09-06 04:57:10,25.35,-105.7333,62.01,93,95,3.69,overcast clouds
550,Vostochnyy,RU,2022-09-06 04:57:10,55.8167,37.8667,46.33,79,93,9.1,overcast clouds
551,Dandong,CN,2022-09-06 04:53:38,40.1292,124.3947,74.37,64,0,13.4,clear sky
552,Dargaville,NZ,2022-09-06 04:57:11,-35.9333,173.8833,51.51,55,1,6.46,clear sky
553,San Jose,US,2022-09-06 04:54:16,37.3394,-121.895,90.72,36,40,3.0,scattered clouds
554,Piacabucu,BR,2022-09-06 04:57:11,-10.4056,-36.4344,71.37,86,20,9.31,few clouds
555,Bani,DO,2022-09-06 04:58:11,18.2833,-70.3333,77.65,83,100,5.3,overcast clouds
556,Kysyl-Syr,RU,2022-09-06 04:58:12,63.8986,122.7617,52.0,76,100,9.69,light rain
557,Sorong,ID,2022-09-06 04:58:12,-0.8833,131.25,82.56,75,18,2.59,few clouds
558,Yanam,IN,2022-09-06 04:58:12,16.7333,82.2167,93.67,54,59,2.44,broken clouds
559,Broome,US,2022-09-06 04:58:13,42.2506,-75.833,68.7,98,100,3.44,moderate rain
560,Camopi,GF,2022-09-06 04:58:13,3.1655,-52.3158,71.89,93,88,3.2,overcast clouds
561,Mayya,RU,2022-09-06 04:58:13,61.7333,130.2811,58.32,59,98,6.53,overcast clouds
562,Leshukonskoye,RU,2022-09-06 04:58:14,64.8989,45.7622,42.19,94,100,6.35,light rain
563,Nantucket,US,2022-09-06 04:58:14,41.2835,-70.0995,69.03,90,100,5.75,overcast clouds
564,Goma,CD,2022-09-06 04:58:14,-1.6792,29.2228,65.3,76,32,3.33,scattered clouds
565,Kloulklubed,PW,2022-09-06 04:58:15,7.0419,134.2556,88.3,70,98,7.74,overcast clouds
566,Kribi,CM,2022-09-06 04:58:15,2.95,9.9167,74.28,92,100,5.12,overcast clouds
567,Muzhi,RU,2022-09-06 04:58:15,65.3667,64.6667,44.74,76,100,12.15,overcast clouds
568,Murree,PK,2022-09-06 04:58:15,33.9073,73.393,64.24,65,1,3.74,clear sky
569,Santiago,CL,2022-09-06 04:57:47,-33.4569,-70.6483,64.54,48,0,2.3,clear sky
570,Camacha,PT,2022-09-06 04:58:16,33.0833,-16.3333,65.62,88,20,6.91,few clouds
571,Qaqortoq,GL,2022-09-06 04:58:16,60.7167,-46.0333,45.32,92,100,7.67,overcast clouds
572,Solton,RU,2022-09-06 04:58:16,52.8429,86.4787,72.66,42,86,4.45,overcast clouds
573,Ende,ID,2022-09-06 04:58:17,-8.8432,121.6623,84.15,69,91,4.7,overcast clouds
574,Shaunavon,CA,2022-09-06 04:58:17,49.6501,-108.4181,65.98,43,9,8.32,clear sky
575,San Carlos De Bariloche,AR,2022-09-06 04:56:08,-41.1456,-71.3082,51.55,25,0,19.57,clear sky
576,Charters Towers,AU,2022-09-06 04:58:17,-20.1,146.2667,74.66,50,82,13.2,broken clouds
577,Cabra,ES,2022-09-06 04:58:18,37.4725,-4.4421,63.66,74,30,0.87,scattered clouds
578,Kyzyl-Suu,KG,2022-09-06 04:58:18,42.3414,78.0056,71.51,34,49,7.49,scattered clouds
579,Krasnoselkup,RU,2022-09-06 04:58:18,65.7,82.4667,42.04,84,100,12.93,overcast clouds
580,Orange Cove,US,2022-09-06 04:58:19,36.6244,-119.3137,96.6,44,0,3.44,clear sky
581,Pangnirtung,CA,2022-09-06 04:58:19,66.1451,-65.7125,36.9,97,100,2.93,overcast clouds
582,Redmond,US,2022-09-06 04:53:37,47.674,-122.1215,64.26,76,5,4.32,clear sky
583,Inta,RU,2022-09-06 04:58:19,66.0317,60.1659,44.73,87,100,11.56,overcast clouds
584,Sabang,ID,2022-09-06 04:58:20,5.8933,95.3214,82.06,76,100,18.81,overcast clouds
585,Namalenga,TZ,2022-09-06 04:58:20,-10.95,39.1,70.52,74,9,2.93,clear sky
586,Vadso,NO,2022-09-06 04:58:20,70.0744,29.7487,43.68,81,40,12.66,scattered clouds
587,Acari,PE,2022-09-06 04:58:21,-15.4311,-74.6158,64.4,64,30,2.62,scattered clouds
588,Lazaro Cardenas,MX,2022-09-06 04:58:21,17.9583,-102.2,79.23,86,100,11.27,overcast clouds
589,Hualmay,PE,2022-09-06 04:58:21,-11.0964,-77.6139,59.67,85,19,6.51,few clouds
590,Portland,US,2022-09-06 04:54:12,45.5234,-122.6762,70.88,50,2,5.01,clear sky
591,Uberaba,BR,2022-09-06 04:56:06,-19.7483,-47.9319,73.98,49,0,9.22,clear sky
592,Tupik,RU,2022-09-06 04:58:22,54.4253,119.9327,54.16,93,100,4.81,light rain
593,Maumere,ID,2022-09-06 04:58:22,-8.6199,122.2111,82.33,70,49,1.72,scattered clouds
594,Teguldet,RU,2022-09-06 04:58:22,57.3064,88.1667,48.0,96,100,4.05,overcast clouds
595,Thoen,TH,2022-09-06 04:58:23,17.6129,99.2161,85.71,79,57,2.37,broken clouds
596,Moissala,TD,2022-09-06 04:58:23,8.3404,17.7663,68.5,98,70,2.59,broken clouds
597,Conde,BR,2022-09-06 04:54:50,-7.2597,-34.9075,71.06,100,75,6.91,broken clouds
598,Miramar,US,2022-09-06 04:58:23,25.9873,-80.2323,85.01,81,0,8.97,clear sky
599,Roebourne,AU,2022-09-06 04:58:24,-20.7833,117.1333,79.5,26,0,8.39,clear sky
600,Ibra,OM,2022-09-06 04:58:24,22.6906,58.5334,84.4,50,4,3.6,clear sky
601,Akonolinga,CM,2022-09-06 04:58:24,3.7667,12.25,66.16,99,100,2.13,overcast clouds
602,Nyazepetrovsk,RU,2022-09-06 04:58:25,56.0531,59.6028,44.51,80,97,2.57,overcast clouds
603,Vestmannaeyjar,IS,2022-09-06 04:58:25,63.4427,-20.2734,52.97,76,95,4.0,overcast clouds
604,Mehamn,NO,2022-09-06 04:59:25,71.0357,27.8492,44.55,76,75,12.66,broken clouds
605,Marsa Matruh,EG,2022-09-06 04:59:25,31.3525,27.2453,77.2,83,40,11.5,scattered clouds
606,Ndende,GA,2022-09-06 04:59:26,-2.4008,11.3581,70.57,91,67,1.7,broken clouds
607,Vredendal,ZA,2022-09-06 04:59:26,-31.6683,18.5012,45.28,83,14,4.54,few clouds
608,Tatarsk,RU,2022-09-06 04:59:26,55.219,75.9828,56.88,67,100,6.67,overcast clouds
609,Mengcheng,CN,2022-09-06 04:59:27,33.2579,116.5655,94.26,28,12,10.92,few clouds
610,Manokwari,ID,2022-09-06 04:59:27,-0.8667,134.0833,84.15,66,14,7.14,few clouds
611,Maragogi,BR,2022-09-06 04:59:27,-9.0122,-35.2225,72.3,90,46,9.37,scattered clouds
612,Hinton,CA,2022-09-06 04:59:28,53.4001,-117.5857,45.81,60,39,2.1,scattered clouds
613,Eenhana,NA,2022-09-06 04:59:28,-17.4667,16.3333,60.48,23,4,5.93,clear sky
614,Supe,PE,2022-09-06 04:59:28,-10.8,-77.7333,59.85,85,37,5.75,scattered clouds
615,Robertsport,LR,2022-09-06 04:59:29,6.7533,-11.3686,76.17,90,100,7.74,moderate rain
616,Pervomayskoye,RU,2022-09-06 04:59:29,43.919,46.7102,56.08,85,100,7.61,light rain
617,Pauini,BR,2022-09-06 04:59:29,-7.7136,-66.9764,72.12,46,9,2.66,clear sky
618,Spartanburg,US,2022-09-06 04:59:29,34.9496,-81.9321,73.15,92,87,4.36,overcast clouds
619,Priiskovyy,RU,2022-09-06 04:59:30,51.9333,116.6333,54.39,94,100,4.0,light rain
620,Kununurra,AU,2022-09-06 04:59:30,-15.7667,128.7333,93.18,26,1,9.22,clear sky
621,Nieuw Amsterdam,SR,2022-09-06 04:59:30,5.8833,-55.0833,80.02,89,97,9.86,overcast clouds
622,Biltine,TD,2022-09-06 04:59:31,14.5333,20.9167,77.47,67,100,4.36,overcast clouds
623,Henties Bay,NA,2022-09-06 04:59:31,-22.116,14.2845,52.03,92,0,5.32,clear sky
624,Dawlatabad,AF,2022-09-06 04:59:31,36.4141,64.9053,91.18,10,0,5.46,clear sky
625,Netarhat,IN,2022-09-06 04:59:32,23.4833,84.2667,79.29,63,96,4.72,overcast clouds
626,Surt,LY,2022-09-06 04:59:32,31.2089,16.5887,79.68,74,0,9.01,clear sky
627,Chihuahua,MX,2022-09-06 04:57:32,28.5,-106.0,68.65,64,3,3.51,clear sky
628,Porto Velho,BR,2022-09-06 04:58:45,-8.7619,-63.9039,73.45,88,0,2.3,clear sky
629,Omsukchan,RU,2022-09-06 04:59:32,62.5333,155.8,52.86,41,35,4.9,scattered clouds
630,Salinopolis,BR,2022-09-06 04:59:33,-0.6136,-47.3561,79.14,83,56,12.68,broken clouds
631,Laval,CA,2022-09-06 04:58:06,45.57,-73.692,60.85,81,75,12.66,broken clouds
632,Vila,PT,2022-09-06 04:59:33,42.0304,-8.1588,52.68,92,54,5.95,broken clouds
633,Irtyshskiy,RU,2022-09-06 04:59:33,58.3333,68.1333,51.33,61,15,4.23,few clouds
634,Gaoua,BF,2022-09-06 04:59:34,10.2992,-3.2508,71.53,97,90,5.86,overcast clouds
635,Gogrial,SS,2022-09-06 04:59:34,8.5332,28.1004,71.26,96,33,2.82,light rain
636,Misratah,LY,2022-09-06 04:59:34,32.3754,15.0925,80.19,73,0,8.63,clear sky
637,Inhambane,MZ,2022-09-06 04:59:35,-23.865,35.3833,67.62,86,2,4.94,clear sky
638,Broken Hill,AU,2022-09-06 04:59:35,-31.95,141.4333,66.83,30,6,8.37,clear sky
639,Tessalit,ML,2022-09-06 04:59:35,20.1986,1.0114,88.68,17,1,9.13,clear sky
640,Kalabo,ZM,2022-09-06 04:59:36,-14.97,22.6814,63.18,31,0,3.85,clear sky
641,Penzance,GB,2022-09-06 04:59:36,50.1186,-5.5371,61.48,84,100,24.36,overcast clouds
642,Mnogovershinnyy,RU,2022-09-06 04:59:36,53.9353,139.9242,52.07,98,100,6.87,overcast clouds
643,Luganville,VU,2022-09-06 04:59:37,-15.5333,167.1667,80.13,80,27,8.32,scattered clouds
644,Tumut,AU,2022-09-06 04:59:37,-35.3,148.2167,58.3,51,100,5.68,overcast clouds
645,Abha,SA,2022-09-06 04:58:47,18.2164,42.5053,66.02,48,0,0.0,clear sky
646,Gillette,US,2022-09-06 04:59:37,44.2911,-105.5022,73.81,27,58,1.99,broken clouds
647,Beira,MZ,2022-09-06 04:59:38,-19.8436,34.8389,69.82,81,2,3.83,clear sky
648,Delta Del Tigre,UY,2022-09-06 04:59:38,-34.7633,-56.3853,53.71,79,0,8.66,clear sky
649,Smidovich,RU,2022-09-06 04:59:38,48.6,133.8167,63.28,85,100,14.79,light rain
650,Jacareacanga,BR,2022-09-06 04:59:38,-6.2222,-57.7528,82.38,40,97,2.35,overcast clouds
651,Chinsali,ZM,2022-09-06 05:00:39,-10.5414,32.0816,62.31,47,0,2.19,clear sky
652,De-Kastri,RU,2022-09-06 05:00:39,51.4667,140.7833,62.28,83,100,7.54,light rain
653,Birao,CF,2022-09-06 05:00:39,10.2849,22.7882,70.03,97,59,3.67,broken clouds
654,Iskateley,RU,2022-09-06 05:00:40,67.6803,53.1512,43.27,95,100,4.0,light rain
655,Namatanai,PG,2022-09-06 05:00:41,-3.6667,152.4333,84.43,67,99,10.94,overcast clouds
656,The Valley,AI,2022-09-06 05:00:41,18.217,-63.0578,83.1,77,88,12.41,overcast clouds
657,Herat,AF,2022-09-06 05:00:42,34.5,62.0,82.89,11,0,9.57,clear sky
658,Nemuro,JP,2022-09-06 05:00:42,43.3236,145.575,67.1,87,48,16.8,scattered clouds
659,Linkoping,SE,2022-09-06 05:00:43,58.4109,15.6216,37.78,96,0,3.44,clear sky
660,Jucurutu,BR,2022-09-06 05:00:43,-6.0339,-37.0203,75.06,71,36,15.17,scattered clouds
661,Hostotipaquillo,MX,2022-09-06 05:00:43,21.0667,-104.0667,70.05,94,100,3.76,overcast clouds
662,Yarega,RU,2022-09-06 05:00:44,63.4354,53.5765,46.27,75,100,6.06,overcast clouds
663,Simpang,ID,2022-09-06 05:00:44,-1.2667,104.0833,84.74,73,100,3.27,overcast clouds
664,Tsaratanana,MG,2022-09-06 05:00:44,-16.7833,47.65,69.8,60,0,14.61,clear sky
665,Annau,TM,2022-09-06 05:00:45,37.8876,58.516,89.11,18,0,6.26,clear sky
666,Omboue,GA,2022-09-06 05:00:45,-1.5746,9.2618,73.54,87,26,5.95,scattered clouds
667,Suntar,RU,2022-09-06 05:00:45,62.1444,117.6319,50.22,74,98,9.28,overcast clouds
668,Segou,ML,2022-09-06 05:00:46,13.4317,-6.2157,78.35,74,33,7.9,scattered clouds
669,Muravlenko,RU,2022-09-06 05:00:46,63.7898,74.523,45.54,72,99,11.92,overcast clouds
670,Rio Claro,BR,2022-09-06 05:00:46,-22.4114,-47.5614,58.21,83,66,7.29,broken clouds
671,Aguada De Pasajeros,CU,2022-09-06 05:00:47,22.385,-80.8508,76.48,89,33,4.76,scattered clouds
672,Balkanabat,TM,2022-09-06 05:00:23,39.5108,54.3671,80.35,50,0,7.09,clear sky
673,Richmond,US,2022-09-06 04:57:17,37.5538,-77.4603,78.15,82,100,1.99,overcast clouds
674,Srednekolymsk,RU,2022-09-06 05:00:47,67.45,153.6833,56.79,37,67,7.85,broken clouds
675,Rock Springs,US,2022-09-06 05:00:48,41.5875,-109.2029,72.84,19,0,7.0,clear sky
676,Chicama,PE,2022-09-06 05:00:48,-7.8447,-79.1469,61.9,83,21,4.68,few clouds
677,Nyurba,RU,2022-09-06 05:00:48,63.2842,118.3319,46.29,87,100,10.74,overcast clouds
678,Krasnyy Yar,RU,2022-09-06 05:00:49,46.5331,48.3456,57.13,31,3,7.47,clear sky
679,Tommot,RU,2022-09-06 05:00:49,58.9564,126.2925,61.79,78,100,1.5,light rain
680,Reyes,BO,2022-09-06 05:00:49,-14.3167,-67.3833,68.65,46,11,2.86,few clouds
681,Asau,RO,2022-09-06 05:00:50,46.4333,26.4,47.32,73,64,1.03,broken clouds
682,Galesong,ID,2022-09-06 05:00:50,-5.3166,119.3661,89.62,64,100,9.57,overcast clouds
683,Taoudenni,ML,2022-09-06 05:00:51,22.6783,-3.9836,93.79,16,2,6.71,clear sky
684,Soure,BR,2022-09-06 05:00:51,-0.7167,-48.5233,79.74,82,56,12.1,broken clouds
685,Mackay,AU,2022-09-06 05:00:31,-21.15,149.2,72.68,64,6,13.53,clear sky
686,Richards Bay,ZA,2022-09-06 05:00:51,-28.783,32.0377,67.32,61,99,7.81,overcast clouds
687,Flinders,AU,2022-09-06 05:00:52,-34.5833,150.8552,62.38,70,87,5.99,overcast clouds
688,Lufilufi,WS,2022-09-06 05:00:52,-13.8745,-171.5986,80.02,73,4,15.84,clear sky
689,Alice Town,BS,2022-09-06 05:00:53,25.7167,-79.3,84.43,72,1,10.51,clear sky
690,Okha,RU,2022-09-06 05:00:53,53.5739,142.9478,57.72,87,99,12.19,overcast clouds
691,Parainen,FI,2022-09-06 05:00:53,60.3067,22.301,51.89,73,20,7.14,few clouds
692,Sattahip,TH,2022-09-06 05:00:54,12.6664,100.9007,86.09,74,75,4.61,broken clouds
693,Pierre,US,2022-09-06 04:57:31,44.3683,-100.351,78.78,28,6,6.02,clear sky
694,Sikasso,ML,2022-09-06 05:00:54,10.9167,-7.0,73.31,93,97,2.46,overcast clouds
695,Bouna,CI,2022-09-06 05:00:54,9.2667,-3.0,70.38,98,52,5.17,broken clouds
696,Port-De-Bouc,FR,2022-09-06 05:01:55,43.4,4.9833,76.59,71,0,4.61,clear sky
697,Yarada,IN,2022-09-06 05:01:55,17.65,83.2667,89.92,66,40,4.61,haze
698,Tual,ID,2022-09-06 05:01:56,-5.6667,132.75,80.49,81,96,13.2,overcast clouds
699,Acapulco,MX,2022-09-06 04:57:47,16.8634,-99.8901,77.34,89,100,6.35,overcast clouds
700,Guiratinga,BR,2022-09-06 05:01:56,-16.3494,-53.7583,75.25,34,82,2.91,broken clouds
701,Oranjemund,NA,2022-09-06 05:01:56,-28.55,16.4333,51.15,67,0,9.44,clear sky
702,Mandalgovi,MN,2022-09-06 05:01:57,45.7625,106.2708,71.02,27,1,12.59,clear sky
703,Teguise,ES,2022-09-06 05:01:57,29.0605,-13.564,68.22,83,0,13.8,clear sky
704,Bukene,TZ,2022-09-06 05:01:58,-4.2333,32.8833,70.97,66,0,2.86,clear sky
705,Mount Gambier,AU,2022-09-06 05:01:58,-37.8333,140.7667,59.56,54,100,6.06,overcast clouds
706,Stettler,CA,2022-09-06 05:01:58,52.3168,-112.7186,54.54,53,74,8.34,broken clouds
707,Tairua,NZ,2022-09-06 05:01:59,-37.0167,175.85,52.2,48,36,3.69,scattered clouds
708,Tenali,IN,2022-09-06 05:01:59,16.2425,80.6398,87.89,61,39,4.45,scattered clouds
